optimizer	lr	weight_decay	dropout_p	initializer	activation	training_frac	seed
adam	0.014866008139676621	9.499961732316885e-08	0.11032062006125237	xavier	tanh	0.1	987308276
adam	0.0005145872344308441	0.00011537762161109348	0.3473025683712755	he	tanh	0.1	986903275
sgd	0.01659774625166471	0.0014423373346352237	0.3135949253687042	xavier	relu	0.1	547631800
adam	0.00902565555005848	3.7907479719600526e-06	0.3268207870301747	orthogonal	tanh	1.0	346849551
adam	0.032265384196025995	0.002446104155680747	0.22837303317587032	orthogonal	tanh	0.1	531189175
sgd	0.0010771318877308398	2.1704880567853807e-05	0.2953382149348977	he	tanh	1.0	93144811
sgd	0.00021875046097272408	1.3725428215195287e-06	0.2576952030670943	xavier	relu	0.25	636889464
adam	0.005475348806184669	2.274163492767416e-08	0.28931086081804663	he	relu	0.1	78483721
sgd	0.0011081531223609952	5.282850936106376e-07	0.26155275535681016	xavier	tanh	0.25	393845661
sgd	0.002579451344566911	1.1174433054217586e-05	0.2493882720439925	he	relu	0.25	720552856
sgd	0.0004647110770895163	0.00013760526497929633	0.4506874126520933	xavier	relu	0.25	370958334
sgd	0.0004319348624187817	0.00029532451411479085	0.28206157286417444	orthogonal	tanh	1.0	735972710
adam	0.00042653084141500337	0.004468733865869285	0.43792544804102657	orthogonal	relu	1.0	96719187
sgd	0.00014810140528070267	0.0002148539241045939	0.04584491732493284	xavier	tanh	0.25	997599808
sgd	0.011015365393417173	0.0004360595804011666	0.4257023103607626	xavier	tanh	0.25	14372528
sgd	0.0436526951823951	3.0487646180135504e-07	0.4679161356359487	orthogonal	relu	1.0	474482690
adam	0.03401697753807876	2.5757596687942677e-06	0.2830684808260813	he	relu	0.1	933342636
sgd	0.019102575925489498	3.878552517567038e-06	0.24293668098326332	xavier	relu	0.25	449348749
adam	0.01839363001168701	8.449379781099911e-07	0.14318622176974394	xavier	relu	0.25	201875831
adam	0.006282454443879806	1.8260245240124293e-07	0.09497767951268477	orthogonal	relu	0.1	159940253
adam	0.0033993131978600033	0.00028823631867285556	0.1488345631895055	xavier	relu	0.25	441616369
sgd	0.0003006433412592284	0.0003780280367002738	0.10039215860933381	orthogonal	relu	0.1	198891843
sgd	0.027442640774937885	3.775724933667628e-08	0.22820396779496227	he	relu	1.0	925794449
sgd	0.00042444652584947397	0.0001438303421642312	0.46617375175977815	he	tanh	1.0	382718244
sgd	0.004306149930490503	6.612787581442971e-08	0.21396768543673667	he	tanh	0.5	180788888
sgd	0.011830307796985975	1.206757929294078e-07	0.1503515325697678	orthogonal	tanh	0.1	117105071
sgd	0.017327098847029637	2.3798621012040692e-07	0.1876549744221161	orthogonal	tanh	0.5	76767936
adam	0.013516698303066899	4.5769173468982046e-05	0.24959614592789786	orthogonal	relu	0.25	688651188
sgd	0.008315182971874831	6.613091135189602e-07	0.12462863121898016	xavier	relu	0.1	193705934
sgd	0.00010936817745735068	2.355244257973201e-08	0.27324677529323665	xavier	relu	0.1	763529800
sgd	0.03944481976702286	3.5022123258298223e-06	0.20009668697459226	orthogonal	relu	0.1	470159758
adam	7.919685976496153e-05	7.281575345471252e-06	0.3724037191411764	orthogonal	tanh	0.25	576928560
adam	0.00019263577902063462	0.008516095575659502	0.464149070245818	xavier	tanh	0.25	608296824
adam	9.284793445413145e-05	0.00046468465307145736	0.01564087778318768	orthogonal	relu	0.25	771579223
sgd	0.0018259937182651595	3.236388156527929e-07	0.13223650380222485	he	relu	0.25	534455235
adam	0.00013590715185936896	0.0001328521535257139	0.18401989716045464	orthogonal	relu	1.0	937393291
sgd	0.008059704604327846	1.6175079160370002e-06	0.4565759922303197	he	relu	1.0	886548666
adam	0.020410829762258047	4.088876616813257e-05	0.23013886935075306	orthogonal	tanh	0.5	858826745
sgd	0.009526101158169395	0.0005535360587031386	0.17014731994026472	orthogonal	relu	0.25	206112548
sgd	0.0010919501357405236	0.00248026499399183	0.014253882321261402	xavier	relu	0.1	156100668
sgd	0.0019720432850575285	4.2185429061804413e-07	0.1830325886949361	orthogonal	relu	0.25	38580196
adam	0.010462261393839606	4.3340994569556955e-05	0.07501840891333811	orthogonal	tanh	0.5	384017322
adam	0.004006787619072267	2.640269227629856e-07	0.19565804667840186	orthogonal	tanh	0.1	380337531
adam	0.0001700195321788096	0.001092480266472052	0.09164745565244703	he	tanh	0.5	719753925
adam	0.04359312855219929	0.00042645090407881554	0.06258377248733193	he	tanh	0.5	997851942
sgd	0.007422023855570568	2.3158369943598853e-06	0.08506888416378022	he	relu	0.1	554558903
sgd	0.0004755690884196998	1.7858173017204272e-06	0.08650320382748755	he	relu	0.25	576380222
sgd	0.036344890346511886	0.0061312303126273985	0.03445298030290311	orthogonal	relu	1.0	836367661
sgd	0.011754146685322089	0.004447368626593915	0.17710866600638164	orthogonal	tanh	1.0	432926039
sgd	0.001070594666077142	0.00031606095163340126	0.35779249654584433	orthogonal	relu	0.1	933732362
adam	0.00013707326840949247	2.301699260651333e-08	0.48286793926634825	xavier	relu	1.0	660239421
sgd	5.6756906471052574e-05	0.005741060426783727	0.2982068944999706	he	relu	0.25	487098188
adam	0.00011432355883281685	1.2989930081553583e-08	0.27739974615812135	orthogonal	relu	0.5	717405336
adam	0.0023977277022429987	3.1101322550364426e-06	0.281568298633085	orthogonal	relu	0.1	279114499
sgd	0.0013240320795256401	0.0032644632979160803	0.10150398524090343	he	relu	0.25	995022394
adam	0.011302112951901117	0.0012501771965101308	0.21445538575466833	orthogonal	tanh	0.25	651032135
sgd	0.00010694342706169223	1.1124244187884892e-05	0.14030849269357049	xavier	relu	0.1	827776659
adam	0.042157082281168184	3.692454043297149e-07	0.10387771119753841	orthogonal	relu	1.0	377208668
sgd	0.01653065555763683	1.1805685673977178e-08	0.07207595473360573	he	relu	0.5	642727486
sgd	0.007614928642068541	1.0276621470989817e-05	0.24132362235246274	xavier	tanh	0.25	990287157
sgd	0.00108074057985183	0.003986314804888816	0.33450077010876034	xavier	relu	0.1	462726004
adam	0.00021718610941827125	5.441858078785448e-06	0.3667882373152612	xavier	relu	0.5	346356978
sgd	0.0026333668178755267	0.0013900059485350052	0.04071885917314999	orthogonal	relu	1.0	54496748
adam	0.008583665673794708	0.001092049458089129	0.33522555961102407	he	relu	0.5	516851053
sgd	0.0004942233074338048	2.122136054054312e-07	0.2537445602862716	orthogonal	tanh	1.0	990719305
sgd	0.0019912736879236447	5.9446935959211735e-06	0.4792327209637922	he	tanh	0.1	201628778
sgd	0.001702491747438973	1.1140202719922381e-05	0.032131661339749706	he	tanh	0.1	758182113
sgd	6.131276532904935e-05	0.0002308820669725023	0.3425764091668762	xavier	relu	0.25	575914808
sgd	0.0026107983066263997	0.0019537066766850283	0.32514494858482407	xavier	relu	0.5	946981081
adam	0.00039183463745436894	1.1133608830391021e-05	0.1516397582526704	orthogonal	relu	0.5	157762472
sgd	8.729164407190988e-05	3.0062497978618964e-08	0.3172912978321125	he	tanh	0.5	800746224
adam	0.004300045419659978	3.315277778404698e-07	0.45911667399246947	xavier	relu	1.0	890219001
sgd	0.0035161560104514885	9.8755523222779e-07	0.489990411329178	he	relu	0.5	127064322
adam	0.00011560146492050839	0.009520101311876682	0.03228402781965051	he	relu	0.5	327300983
sgd	0.003379993603588031	0.004816545918201148	0.3226676245866972	orthogonal	tanh	0.25	430034693
adam	0.02983220474332676	8.371975580803811e-06	0.40216265626709485	orthogonal	tanh	0.1	218054148
sgd	0.0039592398848845465	4.2428796314896155e-08	0.07818875385196639	orthogonal	relu	0.25	248432388
sgd	0.0031996873523739153	2.4837999356299357e-05	0.483773571593267	orthogonal	relu	0.25	557391925
sgd	0.0001248240042691394	1.2452786708048444e-06	0.35972299985846057	xavier	tanh	0.5	941038638
sgd	0.00048099104233138113	1.9665241924176148e-07	0.21936937036944887	he	relu	1.0	929104598
adam	0.002265506095077226	1.6470260059282964e-08	0.39937334666941926	xavier	relu	0.25	574606000
adam	0.00024526177419969663	4.633043810599743e-07	0.33013540842024375	he	tanh	0.25	78427656
sgd	0.015864886439437637	3.3579908508718853e-08	0.35909882999872406	xavier	tanh	0.25	763440226
adam	0.001356315046276665	1.4723877224981842e-07	0.3845809790342129	orthogonal	tanh	1.0	417788947
sgd	0.02730470103537706	0.0001093401238881851	0.07483078711543967	he	relu	0.5	107509488
sgd	0.025560564888646956	1.0304713720178178e-07	0.0011846316787362254	orthogonal	tanh	0.5	746874428
adam	0.006684821010996819	0.0001456457540376984	0.02657764321805578	xavier	tanh	0.5	43951994
sgd	0.00947845641490591	2.027378294855987e-05	0.10107145332385448	orthogonal	tanh	1.0	628104681
sgd	0.0002576837611268634	0.00795104921879893	0.33941156777133213	xavier	relu	1.0	65489314
adam	0.01581633330512508	7.386479304582426e-05	0.061994481861910866	xavier	tanh	0.1	35383985
adam	0.0003531039054801204	0.0007457623510196962	0.3665901776210779	orthogonal	relu	1.0	841902141
sgd	0.0011574898979334269	5.457555179065546e-07	0.25189274074825335	orthogonal	relu	0.5	660977879
adam	0.013077491981488427	1.3272477735125144e-05	0.39296949555774247	xavier	relu	1.0	633233410
adam	0.004957511230665858	0.0004118617580285642	0.3954625168875236	xavier	tanh	0.5	282751135
adam	0.00015119846501677095	0.00042133323422023134	0.19811594113003844	orthogonal	relu	0.5	916463330
adam	0.0006223363838041065	0.0001829990653199391	0.07718950200163333	orthogonal	tanh	0.1	963964901
sgd	7.672860244763619e-05	6.220294459110584e-07	0.08814566613227864	xavier	tanh	0.5	528012044
sgd	0.04802728062209556	2.3890447505823444e-08	0.3209711698079118	orthogonal	tanh	0.25	961289335
sgd	0.024023298137498057	0.00013705426026739995	0.35242050090572674	xavier	relu	0.25	158803950
adam	0.033652532794471744	1.6882153681339168e-06	0.24896453908925714	orthogonal	tanh	0.5	149744728
sgd	0.0011014785707910665	1.3947714797252111e-08	0.09562092742136863	he	relu	0.25	399173960
adam	0.022794783504301613	1.6160680867598827e-08	0.1086421145981653	he	relu	0.25	622432835
adam	0.02420347264713261	0.004031016702679246	0.30791931984903126	he	relu	0.5	343967629
sgd	0.0002752249966840638	0.000446202702573443	0.0662126891753474	orthogonal	tanh	0.1	472991076
sgd	0.01508961648063008	1.3292782595166741e-07	0.3434884190277301	orthogonal	relu	0.25	392932961
adam	0.019143308352681958	3.149709043697729e-07	0.04452326292659542	he	tanh	0.1	890914058
adam	0.001219539253210682	3.1334121366901645e-06	0.2887335724121376	orthogonal	tanh	0.1	547440232
adam	0.021194280760868465	3.4644302778474907e-07	0.14258149163656753	xavier	tanh	0.5	606319543
sgd	0.0013345335716373166	1.2408475053397538e-07	0.22586105184554217	he	relu	0.5	67001666
adam	0.005782562510245355	4.9156499711041514e-08	0.20962952092415998	xavier	relu	1.0	98609786
adam	0.024444238774474998	0.0020979767085831155	0.15361645421837616	he	tanh	0.5	556262363
adam	0.001125815368405039	0.0004717014941704881	0.08244084421916686	orthogonal	tanh	0.25	973569564
sgd	5.587580440853634e-05	5.3801990643727535e-06	0.12949580806537864	orthogonal	tanh	1.0	595918472
sgd	0.035815976629699854	0.0014559520309924384	0.13472121310422497	he	relu	0.5	190596290
adam	0.0387714284928615	1.4073120345783207e-07	0.24635150012065749	he	tanh	1.0	883266456
adam	0.004219612914519739	5.364311033550715e-08	0.18528663501994697	orthogonal	tanh	0.25	438917857
sgd	0.0002233825993911105	4.505115979125894e-06	0.02196635023797394	orthogonal	tanh	0.25	481584459
sgd	0.008377342629449674	0.0070533028843420935	0.4168040256993769	orthogonal	tanh	0.1	152137897
adam	0.0008711724230425489	1.007028179014404e-06	0.1113319859246053	orthogonal	relu	0.5	255619592
adam	0.023704049888807376	1.553916517321412e-08	0.04220770580554034	orthogonal	relu	0.25	339523022
sgd	0.0008351386792125041	1.8701423187018654e-05	0.3380890508472924	he	relu	1.0	666759207
sgd	0.024511127332588836	8.442888231800323e-06	0.25481337750055494	xavier	relu	1.0	779920920
adam	0.002961780605025718	0.003639314549630053	0.3095112893994613	he	tanh	1.0	218430724
adam	0.0028040216676761686	1.5588386049843794e-08	0.39412135662390796	he	tanh	0.1	373605306
adam	0.01795403555955156	4.2403954177376053e-07	0.24466139334471754	xavier	tanh	0.5	134823137
sgd	0.04225940160154549	8.57471901353798e-07	0.16735856115808256	xavier	tanh	0.25	680551383
sgd	0.00018437899064766843	0.002106730660841232	0.3054990401419178	orthogonal	tanh	1.0	11377787
adam	0.010865733956139996	5.6573989059692424e-08	0.34526258825364514	orthogonal	tanh	0.1	526943182
sgd	5.048727563840635e-05	7.98116971181943e-08	0.20308924715911925	xavier	relu	0.5	21827621
sgd	0.0006551712769464525	0.0002835980694976119	0.11345107655836245	he	relu	1.0	41892167
sgd	0.00037973392571945274	1.7247547525071176e-08	0.44360970383970943	xavier	relu	0.1	840586490
sgd	8.251423569729874e-05	0.006249583866055665	0.19935368448339474	he	tanh	0.1	959582084
sgd	0.0006952912394117765	2.4378549013406078e-08	0.19067468787584446	xavier	tanh	0.25	209523887
sgd	0.033627890669734276	1.1474501890372873e-07	0.16030001148947404	xavier	relu	0.5	140026769
adam	0.027682865833315362	3.145562171838182e-06	0.14056455304661158	he	tanh	0.25	348090821
sgd	0.01147805732637436	3.8039268255657325e-05	0.3617998317777981	orthogonal	relu	0.25	911056932
sgd	0.046909007167108475	6.929314524832925e-08	0.018902129565979753	orthogonal	relu	0.5	945679675
adam	0.01546619081903304	9.452454112702225e-06	0.3872335291543765	he	relu	1.0	470165167
sgd	0.047039681848174204	3.022333840435087e-06	0.2824657862168779	xavier	relu	0.25	787090380
sgd	0.005113727638099108	4.421125006893064e-05	0.3758396505329785	he	relu	0.25	620536603
adam	0.01581998376488768	9.194280511281592e-06	0.4269459670485878	he	tanh	0.5	326979524
adam	0.0038560922492444196	1.1904630870673102e-08	0.2469342367842699	xavier	relu	0.1	434680400
sgd	0.00010041569047034338	0.0077772220910901834	0.22940313189629663	orthogonal	relu	0.5	264213617
sgd	0.0002969998723196748	0.0014082983825999958	0.2926676473725992	xavier	relu	0.1	570828076
adam	0.0019650108502828724	0.0005253046268386528	0.006766989544440549	xavier	tanh	1.0	990361823
sgd	0.0035124870905470554	1.5982649153498348e-05	0.45205907460902495	xavier	relu	0.5	69058877
sgd	0.0012931590296930415	1.400836045499438e-08	0.44670531552366954	xavier	relu	0.5	396888412
adam	0.000684847044421413	0.00042017706919361496	0.28407403527745756	xavier	relu	0.25	672221298
sgd	0.00029633592012327353	6.500529132651548e-08	0.3657187743372756	he	relu	0.5	320752313
sgd	0.0003633788020081702	4.191012284852067e-08	0.18833884374728765	orthogonal	tanh	0.1	306312514
sgd	0.000144679822309796	8.3566063568909e-08	0.4864583191644137	he	tanh	0.25	420087351
adam	0.024773044253706605	0.001095730127301538	0.46992273387749434	xavier	tanh	1.0	696265767
adam	0.0001705619177969347	9.19685420014666e-05	0.3969504480346122	he	tanh	0.5	764573537
adam	0.0014535849142659001	1.1854042218829119e-06	0.3506234657055584	xavier	relu	0.1	188028967
adam	0.00851049364640472	0.000624219590927156	0.3927927349048633	orthogonal	relu	0.25	282316634
sgd	0.00022020950203896367	1.7498848385514308e-06	0.49337356005308153	orthogonal	tanh	1.0	491743180
adam	0.012619691707747106	2.7815346543411006e-05	0.029949965161602587	xavier	relu	0.25	73135852
adam	0.000146420264538681	2.540175408512742e-06	0.4817530074286083	orthogonal	relu	0.1	552461573
adam	0.005937993328803497	1.0768820454759678e-08	0.05456831886586133	orthogonal	relu	0.1	91312343
adam	0.01301802905991595	0.00019688748281710056	0.13263820897359352	xavier	relu	0.1	203693202
sgd	0.005105847573448248	0.00016000222945842282	0.33924772303848066	xavier	tanh	1.0	507496783
sgd	0.0007953850821660829	8.42454967924761e-06	0.44436930773462735	he	relu	0.25	680545447
sgd	0.0004112217310302543	0.003464332747363325	0.4751991251404477	xavier	relu	0.25	431995232
adam	0.007273983610271231	9.993272359257836e-08	0.04821498137523278	orthogonal	tanh	0.1	675772986
sgd	6.250775444870294e-05	8.187064772863641e-07	0.3768943516849787	xavier	tanh	1.0	503774778
sgd	0.009932475741092942	1.407124043256202e-06	0.3288320256882517	orthogonal	tanh	0.1	688913199
sgd	0.00010105726884551771	0.005512729242272669	0.39592478134769477	orthogonal	tanh	0.5	894912168
sgd	0.0003341811415025443	0.00018766054949961625	0.47284066164626715	orthogonal	tanh	1.0	360815372
adam	0.0056015080316489455	0.00014704545374311377	0.10099593951938707	orthogonal	tanh	1.0	373719402
sgd	0.0003611994654034959	1.5115917743844936e-07	0.46042857244257707	he	relu	0.1	848133464
sgd	0.00040732056827886745	2.5629404300746847e-08	0.0842321860948933	he	tanh	0.5	773482164
sgd	0.004248412464506605	8.654005437745628e-06	0.3183117253037037	xavier	relu	1.0	773698729
sgd	0.03402293184061044	0.0007588129909469947	0.26606317907370913	orthogonal	relu	0.25	454553955
sgd	0.03995155591128348	5.688950249099721e-07	0.30860323605882717	xavier	tanh	0.5	509431998
adam	0.0003199355206635602	3.3425298388079405e-06	0.05019665819832414	xavier	tanh	0.1	854658714
adam	0.00016639048689523432	1.4590771113640396e-07	0.17116490835980425	orthogonal	tanh	0.1	11667877
adam	0.00036339918694407316	2.950404503084771e-05	0.21145901352557317	orthogonal	tanh	1.0	812700347
adam	0.0005889279998018744	5.091458568978048e-07	0.13940314674031712	orthogonal	tanh	0.5	681203718
sgd	0.04391090293417905	6.31362551761512e-08	0.29407496701261027	orthogonal	tanh	0.25	565377156
sgd	0.0018270354460956032	9.229039566515252e-07	0.45191669452706923	he	tanh	0.25	562085610
sgd	0.021835620331268256	0.000582142466951358	0.06282807542320179	xavier	relu	0.1	907592236
sgd	0.004883782232129832	0.001151682135410337	0.278714586501612	orthogonal	relu	0.25	523313977
sgd	0.00016949258150293053	4.5164936633187536e-08	0.37502384551854556	he	tanh	0.5	925436664
sgd	0.0012421814280323578	1.9858894167174557e-05	0.0706620167915486	xavier	tanh	0.1	125616114
sgd	6.570476925440167e-05	4.632974801145429e-08	0.23300851242093024	he	relu	0.25	554357790
adam	0.03488701851749492	6.801646557207282e-06	0.22786979438262694	he	relu	0.5	325630486
adam	6.338664954619653e-05	0.00047217640935347504	0.04977706926226744	orthogonal	relu	0.1	22098345
adam	0.04088205871095259	0.00010339007322323795	0.06944606058844244	orthogonal	tanh	0.1	553491849
adam	0.00021840613984701722	1.8726371354318708e-05	0.2629838836861887	he	relu	1.0	300419743
sgd	0.0008306420868591186	7.51891089976036e-06	0.34946934343708463	he	tanh	0.5	365582698
adam	0.011389207318349186	0.00021411148545361452	0.3881168987373074	he	relu	1.0	981937588
sgd	0.0001766412675824115	2.0115521377422444e-07	0.0338369497604013	xavier	relu	0.1	681616934
